time,longitude,latitude,mean_x,mean_y,mean_z,RMS_x,RMS_y,RMS_z
1708448417534711600,75.8205795,26.8630872,1.2380646211060654e-06,0.00048006281080470144,0.007676878724554782,1.7508877782334238e-06,0.0006788904448987205,0.00940950137898529
1708448417544587500,75.8205795,26.8630872,0.0033805623784352768,0.0060937071924267285,0.005129024492125362,0.004779086596984775,0.007967887452855907,0.005888723244022167
1708448417554490400,75.8205795,26.8630872,0.009846751496296588,0.010319719393012418,0.00528716212472137,0.010319636348113044,0.010359553279269603,0.005952666321787484
1708448417564422000,75.8205795,26.8630872,0.008057816621390879,0.008853407298865905,0.006246061897119758,0.009418805967648323,0.008871019175556221,0.007256589248059425
1708448417574382800,75.8205795,26.8630872,0.0015903902515702107,0.004152542289782563,0.010902803602135313,0.0022491503139596045,0.005865239063627347,0.01094523715227151
1708448417584372500,75.8205795,26.8630872,0.00011078265843936013,0.0010286268217817292,0.011975278372021687,0.00015666918876766511,0.0014473694873344412,0.01197578008150924
1708448417594388700,75.8205795,26.8630872,0.00011078184577764113,0.0010234336991494849,0.008837394997220239,0.00015666918876344974,0.0014473508393186326,0.00941519125662349
1708448417604429000,75.8205795,26.8630872,2.66303770484963e-15,6.56728784784645e-08,0.00818540895425023,3.7511937628180354e-15,8.994658325794861e-08,0.008587061679283409
1708448417614490000,75.8205795,26.8630872,0.0005713812136666758,0.002568563496443631,0.013412627770280655,0.0008080550616488609,0.003632407436335333,0.013668373645531506
1708448417624567000,75.8205795,26.8630872,0.0005713816115508505,0.0025717495221326955,0.010198992897717108,0.0008080550616490568,0.0036324103423439847,0.011755314417090565
1708448417634655200,75.8205795,26.8630872,0.0016103603305654768,0.0020877034322769232,0.008467776526020937,0.0022773928570964403,0.0029478664723391356,0.009414309598477113
1708448417644749800,75.8205795,26.8630872,0.001620273446848583,0.002431593502290182,0.009625626879967677,0.002277436010315101,0.0029884623989319343,0.010069370629919408
1708448417654845700,75.8205795,26.8630872,0.0006427351269754354,0.0006518663736085266,0.004762980458396763,0.0008950547149721678,0.0006532446919154152,0.0051303268976853
1708448417664849000,75.8205795,26.8630872,0.005426037145876268,0.0005387441029613754,0.005948319750432588,0.00683745249930186,0.0005433645334928592,0.00670382086438414
1708448417674822700,75.8205795,26.8630872,0.004793231559187146,0.0002453487531739817,0.006901408791681531,0.006778630414283952,0.0003313383150604637,0.007225175952429798
1708448417684796200,75.8205795,26.8630872,1.3781657552736038e-05,0.0004903391163230106,0.008278067231393946,1.946755586497831e-05,0.0006776087798396708,0.008993532499460074
1708448417694769700,75.8205795,26.8630872,1.5138017227694358e-05,0.0005525879741483459,0.009928499197091349,1.9564051298332062e-05,0.0006853648344309992,0.010102117289450483
1708448417704743400,75.8205795,26.8630872,0.0002373337890225594,0.0017202123161587479,0.006291873283538824,0.0003337054607213002,0.0023310132183612113,0.0065365776976382935
1708448417714717000,75.8205795,26.8630872,0.00023596390012138734,0.0016549757575496967,0.006515919958252251,0.00033369981666486363,0.002328719339092072,0.006814727285058599
1708448417724690400,75.8205795,26.8630872,0.0022452221424768,0.0021572067519211938,0.01207454104288817,0.003175220073297096,0.0030389742357905024,0.012589205584879684
1708448417734664200,75.8205795,26.8630872,0.0027032516517252496,0.0036192544129310046,0.015920168802249147,0.003240618637104816,0.0036822990710207097,0.01592268084460742
1708448417744637700,75.8205795,26.8630872,0.0017553144698562939,0.002493179203880138,0.01327512981770432,0.0019456284893662383,0.0025330399485908577,0.013594170275065001
1708448417754611200,75.8205795,26.8630872,0.0029184587310660233,0.004603278284743829,0.01060735640494,0.002936376774354041,0.00526611936308843,0.010610544640342204
1708448417764585000,75.8205795,26.8630872,0.002219519980728845,0.006260794523052767,0.009439890423333135,0.002443860752643439,0.006325178527217236,0.009547222212713717
1708448417774558500,75.8205795,26.8630872,0.000598344068841938,0.0026862597054521905,0.008461300109992905,0.0008461857944235331,0.0037905317962036557,0.00847320312507851
1708448417784532000,75.8205795,26.8630872,8.06249227902129e-06,0.00031520257113014816,0.010437812789695387,1.1401583240216551e-05,0.00043742237629059414,0.010548996667092855
1708448417794505700,75.8205795,26.8630872,0.0013701326719529274,0.0034582651573718402,0.010280602859180659,0.0019262923665601473,0.004474807066056155,0.010417734665569204
1708448417804479200,75.8205795,26.8630872,0.0013770754405495818,0.0034523281463745437,0.006882098528659716,0.001926375503306856,0.004473994273977855,0.0070922645117606304
1708448417814453000,75.8205795,26.8630872,0.0001535269717708647,0.0016345951015642594,0.007414017342534352,0.0001970457310078038,0.0019309671297764214,0.007746655874111666
1708448417824426500,75.8205795,26.8630872,0.0001551643292527691,0.002113413664779531,0.012485441642162618,0.00019730852886793297,0.0021835957217231877,0.012801216837965678
1708448417834400000,75.8205795,26.8630872,9.535513514980442e-05,0.00266342806326098,0.010860421494368255,0.0001137776882585124,0.0028813236375495846,0.011737042531542674
1708448417844373800,75.8205795,26.8630872,0.0002613843964065079,0.002712027991218554,0.00868791681987509,0.0002812991361335655,0.002908400827402487,0.008981671427976238
1708448417854347300,75.8205795,26.8630872,0.0001859623842053852,0.0010846791560717626,0.013518717318150863,0.00025837846464521464,0.0012284956149495676,0.013757584091613909
1708448417864320800,75.8205795,26.8630872,6.321484644297454e-06,0.0004523211789178222,0.012616180353649814,6.326838910793946e-06,0.0004557231698285207,0.01308072951237126
1708448417874294500,75.8205795,26.8630872,2.040644791095501e-05,0.0007165202391968069,0.01397726473487732,2.4944094348607252e-05,0.0007846400629711666,0.014783748830955163
1708448417884268000,75.8205795,26.8630872,3.4552320250674264e-05,0.000898262389624939,0.015259959527927634,3.455289518570037e-05,0.0009088066704657982,0.015663705497440682
1708448417894241500,75.8205795,26.8630872,2.33426782666043e-05,0.0024849898363414344,0.0060243920770274555,2.580906193935469e-05,0.0030248945869181835,0.008295021692624192
1708448417904215300,75.8205795,26.8630872,0.003519894229235465,0.004877338067330514,0.0015573760922308014,0.0049691695113758755,0.004922813685842581,0.00198768288864101
1708448417914188800,75.8205795,26.8630872,0.005259782850290393,0.004807463838812098,0.0029174534565747255,0.0055488723480633245,0.004863697433048444,0.002920129265514585
1708448417924162300,75.8205795,26.8630872,0.0030620689319294445,0.008571894697062172,0.005247144103687698,0.003092119196310741,0.009682168203277199,0.005691508216004551
1708448417934136000,75.8205795,26.8630872,0.005337911494309944,0.011675308981705806,0.006210013536634982,0.005984572098637572,0.01175876569543469,0.006332964170617993
1708448417944109600,75.8205795,26.8630872,0.011800034603919459,0.013342165301754876,0.007916197307587667,0.012383462950546851,0.013689763614924891,0.008447308748687708
1708448417954083000,75.8205795,26.8630872,0.008824553174902768,0.014381832310973536,0.009132231935674924,0.011099045474421173,0.01452378788060667,0.009295022710096006
1708448417964056800,75.8205795,26.8630872,0.00613198532374788,0.0109317714463525,0.008278029367123747,0.007342751842558955,0.011024179515440814,0.008324438708354037
1708448417974030300,75.8205795,26.8630872,0.005085585194597342,0.004824121981470216,0.013090447709250075,0.007192081200925317,0.006723466800643716,0.01366898485148719
1708448417984003800,75.8205795,26.8630872,4.045926441778408e-08,0.00013510401032538035,0.014653365708073037,4.141503127148174e-08,0.00013522697792238463,0.014844061164935154
1708448417993977600,75.8205795,26.8630872,9.217342284594138e-07,0.00019265516751542245,0.010556988868428367,1.269143878533843e-06,0.00020279305513306323,0.010696937755069622
1708448418003951000,75.8205795,26.8630872,3.8803639267162115e-05,0.0009352222322557698,0.008622205482949981,5.362297776114913e-05,0.0011558640173283967,0.008624765379791614
1708448418013924900,75.8205795,26.8630872,3.80024922822068e-05,0.0008843378743423607,0.008091080016922759,5.3608139682177716e-05,0.0011467999520137484,0.008097445292823536
1708448418023898400,75.8205795,26.8630872,1.7833300641889358e-05,0.0005076781446178799,0.009610420356308496,2.5084790538172124e-05,0.0006186126740126477,0.009785042240808834
1708448418033872000,75.8205795,26.8630872,2.016333817649984e-05,0.0007979400442822912,0.012958776279121441,2.531795787343265e-05,0.0008004400066818478,0.013046224646944667
1708448418043845600,75.8205795,26.8630872,2.506290898279741e-06,0.00042490765966461154,0.013464217643468262,3.4327224819945644e-06,0.0005258655129321386,0.013501492550922917
1708448418053819100,75.8205795,26.8630872,8.295882901739591e-05,0.0011835204331185987,0.012585985955183003,0.00011720796824506806,0.0015944490520134133,0.0125866001048899
1708448418063792600,75.8205795,26.8630872,8.843185095237793e-05,0.0016683775310298255,0.017128049857572242,0.00011747073722482936,0.0017674963579636979,0.017688595230978946
1708448418073766400,75.8205795,26.8630872,0.0002793786767185417,0.0023165320156568487,0.018512693445248626,0.0003873271336477338,0.0026236383366081474,0.018759515234956045
1708448418083740000,75.8205795,26.8630872,0.0005971618600004798,0.0026987822914941104,0.011769397990683984,0.0005992108516841092,0.0028293180796399625,0.012340356744510325
1708448418093713400,75.8205795,26.8630872,0.0006619506613797201,0.002804453427286009,0.008539215467668594,0.0006621269391678159,0.002962645983050194,0.00855269720128809
1708448418103687200,75.8205795,26.8630872,0.0021533620941429086,0.0036240588072101653,0.0046893959454336,0.002610735406204235,0.00362659270908558,0.0063826349989064505
1708448418113660700,75.8205795,26.8630872,0.004594071913266903,0.003187427587954062,0.0022059744420679364,0.004694241536558413,0.003201616397485361,0.0028767375527966417
1708448418123634200,75.8205795,26.8630872,0.002812062129757076,0.0019782487572099065,0.007176261936549352,0.00393083030495936,0.002176717778183659,0.007826700110767602
1708448418133608000,75.8205795,26.8630872,0.0003805300226769617,0.0033180169939761063,0.011934034071081906,0.0004940262311145117,0.004007756858920248,0.012045365878601189
1708448418143581400,75.8205795,26.8630872,0.001330634236512828,0.005554470635618173,0.012883357554143413,0.0014744072221624684,0.005554482349028744,0.012901533394932704
1708448418153555000,75.8205795,26.8630872,0.006521384849489589,0.0043396086704769864,0.006274027675752988,0.007955052704500169,0.004503388372740885,0.008629367183024652
1708448418163528700,75.8205795,26.8630872,0.008465862794923009,0.0035916607401696434,0.002940131475493951,0.008859419499834273,0.0036204299977218623,0.003918781614070738
1708448418173502200,75.8205795,26.8630872,0.0033966811225801096,0.003220634021675306,0.006718042371762103,0.004192732731867107,0.0033250024438272905,0.0068221125371468105
1708448418183475700,75.8205795,26.8630872,0.0011275487862263504,0.0025393774654415926,0.010101897271063757,0.0011432506195436702,0.0025435296978899447,0.010337998310557522
1708448418193449500,75.8205795,26.8630872,0.0013086637679475118,0.0026837820104719874,0.012204028779692488,0.0013086864926114155,0.0026837821522885806,0.012204395865404652
1708448418203423000,75.8205795,26.8630872,0.0007104883690021958,0.0017272714249267546,0.0075656522676582835,0.000923818425339815,0.001974008808729167,0.008825218382394327
1708448418213396700,75.8205795,26.8630872,0.0002585684846324785,0.004063163404453965,0.007048706368663753,0.00029334604906411187,0.00522909812456454,0.008117830107751405
1708448418223370200,75.8205795,26.8630872,0.00019906706447585194,0.003777864077572991,0.009100272642156298,0.000280801359424965,0.005202496100791118,0.00931216437990757
1708448418233343700,75.8205795,26.8630872,9.601973791617524e-07,0.00029542021483202024,0.010603716689762448,9.622070820017452e-07,0.00031013180503767113,0.011159741116005335
1708448418243317500,75.8205795,26.8630872,1.354778953845424e-06,0.0003842297495480849,0.012028575812294901,1.4296978394076136e-06,0.00038427020760155794,0.012202651267280007
1708448418253291000,75.8205795,26.8630872,0.0009733867498806837,0.004124548373707156,0.012534438668626236,0.0013752964034880288,0.005571680714213453,0.012793122609211276
1708448418263264800,75.8205795,26.8630872,0.0012598758563694295,0.006546868391467089,0.014078064346995045,0.0014340955943221486,0.006679321487247057,0.014114680697654834
1708448418273238300,75.8205795,26.8630872,0.0032849796784679133,0.004472752495130202,0.008625205480014934,0.004258664232283412,0.004535286879435559,0.009699465274689114
1708448418283212000,75.8205795,26.8630872,0.006024634748978963,0.003305698504807328,0.004167929109510662,0.006024706802163653,0.0033318351477711174,0.0041679792623850066
1708448418293185500,75.8205795,26.8630872,0.005852892777799434,0.0033595776218679108,0.004146154242572728,0.005856350242504573,0.00339234878501826,0.0041461544552858585
1708448418303159300,75.8205795,26.8630872,0.0028269730819259313,0.0020489647505697113,0.005631787216610443,0.003996345592169899,0.0027148175492838597,0.0058247815861364235
1708448418313132800,75.8205795,26.8630872,0.000770631362220708,0.0014519334749306325,0.013898018293919985,0.0010882400974976361,0.001873473754486687,0.015463292472991547
1708448418323106600,75.8205795,26.8630872,0.0007716638832449313,0.0016779208169859392,0.01733244818277616,0.0010882432218885076,0.001932137578177997,0.017652243917295314
1708448418333080300,75.8205795,26.8630872,4.1816137862247735e-06,0.0007097658811696427,0.013946973529306322,4.184089304787809e-06,0.0007098387221419517,0.013947032723628171
1708448418343053800,75.8205795,26.8630872,1.5468611683859104e-05,0.0014853185252627194,0.015508245567928649,1.9233916719343672e-05,0.0016803360906877632,0.015590759613276706
1708448418353027600,75.8205795,26.8630872,0.0021830053294358783,0.005204095187980599,0.011873263719698608,0.0030682738699705754,0.005973727428119283,0.012976879126905648
1708448418363001000,75.8205795,26.8630872,0.002635955133974046,0.007446097202753746,0.005363532566766106,0.0031383116247883547,0.007478095882187466,0.005512495820457626
1708448418372974800,75.8205795,26.8630872,0.0033573620512151146,0.005353373991821757,0.004011289133881612,0.004141302369916259,0.005533831586451687,0.00401207489831384
1708448418382948400,75.8205795,26.8630872,0.002891024527222164,0.0020130666255095903,0.005143718567442991,0.004088438359767299,0.0027947722412403966,0.005284540946787517
1708448418392922000,75.8205795,26.8630872,2.1629842213028707e-06,0.0002489439480863019,0.009486572473878735,2.9724800115725874e-06,0.0003040204734018676,0.009989913265549499
1708448418402895600,75.8205795,26.8630872,8.586326630225338e-06,0.0007084600098377076,0.010265325135888327,9.640969337860172e-06,0.000763636953627152,0.010531385447220138
1708448418412869400,75.8205795,26.8630872,6.4900720970099355e-06,0.0005150032552107898,0.009356947606913583,9.1717170741362e-06,0.0007029584490628315,0.009467697562828978
1708448418422843100,75.8205795,26.8630872,0.0004199883280424761,0.0007255389096000434,0.010911944919838781,0.0005939465562881579,0.0010005594488134827,0.010912510525847623
1708448418432816600,75.8205795,26.8630872,0.0009474209943782109,0.002713555630499238,0.009328484188553685,0.0009534950667723319,0.0030084621693346088,0.009481147928148444
1708448418442790400,75.8205795,26.8630872,0.000594258921500342,0.0023434530440132042,0.004689026139927096,0.0007518713810866297,0.0028771082739967816,0.005537089873497006
1708448418452764000,75.8205795,26.8630872,0.0003647420525264635,0.002269735934837901,0.007841101643091444,0.00043179101095607383,0.002774352008518651,0.009932567987726855
1708448418462737700,75.8205795,26.8630872,0.0034420009827002065,0.007930670217405695,0.0071906573493902785,0.004466318120189706,0.008912016106254752,0.009860686600403009
1708448418472711200,75.8205795,26.8630872,0.00851270287765344,0.015200328411977649,0.0013597594903010084,0.008798562206074986,0.015534363439963124,0.0016398007633886802
1708448418482685000,75.8205795,26.8630872,0.007307369821391147,0.01484891829400154,0.00704260210501521,0.008072279469832437,0.01526866910471442,0.008503888435292834
1708448418492658400,75.8205795,26.8630872,0.0023385298657894057,0.011452231455265503,0.0063611966482189026,0.002799488388914156,0.011453333156463137,0.008375118680123519
1708448418502632200,75.8205795,26.8630872,0.0024185987420819615,0.008133373215683448,0.0011123179346535813,0.002910479445876322,0.008845691217536185,0.0011299531150954414
1708448418512606000,75.8205795,26.8630872,0.0028650571324521264,0.006099294261517119,0.0035568313386401085,0.003095720541208405,0.00626781238125307,0.004206427937544678
1708448418522579500,75.8205795,26.8630872,0.001123738111524316,0.01081502973226365,0.0059194623623925625,0.0012594667676740006,0.011299181856761806,0.005920617956349823
1708448418532553200,75.8205795,26.8630872,0.00027789607163230184,0.007212770055862657,0.00708650364308943,0.00039244084189365795,0.009963979199049112,0.007163880267465731
1708448418542526700,75.8205795,26.8630872,0.003365407275199989,0.0023009885142953176,0.008187491055807544,0.0047588406881574384,0.0030242790124005332,0.008187649381313986
1708448418552500500,75.8205795,26.8630872,0.0035276129956926736,0.0032111091229815323,0.012212735199194857,0.004764393437033268,0.0033791848080247976,0.012843137174650578
1708448418562474000,75.8205795,26.8630872,0.0008321966080747595,0.0025178300943695738,0.01261814403198956,0.0009744678717157981,0.0025433202764549062,0.013113151124274787
1708448418572447700,75.8205795,26.8630872,0.0007889379577403022,0.004862976185054016,0.007451360284674194,0.0009618700796638796,0.005252866090187785,0.007620757572334374
1708448418582421200,75.8205795,26.8630872,0.00012040914655499163,0.003645170419174156,0.009862893582978883,0.00016878721511086702,0.0048529812583907135,0.010646687413905011
1708448418592395000,75.8205795,26.8630872,2.5646458795988225e-05,0.000607590936355514,0.014903199678180927,3.479834369799612e-05,0.0006299102646856833,0.01493881285067674
1708448418602368800,75.8205795,26.8630872,2.785902410401336e-05,0.0006912157985733093,0.017120091654168054,3.5073153355761833e-05,0.0006961298862247904,0.01716112173457375
1708448418612342300,75.8205795,26.8630872,0.0008506330812440927,0.0019442643951611532,0.013697382945367726,0.001198353023780598,0.0023588210532717526,0.01445193271781299
1708448418622316000,75.8205795,26.8630872,0.0013084073476141162,0.003007525328017711,0.007463569356913034,0.0013642444621729394,0.003019832183461003,0.007638447581418351
1708448418632289500,75.8205795,26.8630872,0.004235402248706977,0.0019255574821600838,0.0066973129499929285,0.005377415947371382,0.0020888376859398796,0.006752158679805093
1708448418642263300,75.8205795,26.8630872,0.004729064701804526,0.004678864135131237,0.006973097903490877,0.005505853254473238,0.005880999700127413,0.006997433434829036
1708448418652236800,75.8205795,26.8630872,0.0015678245321554445,0.008808601755359767,0.009001526006700112,0.0016046073530275554,0.008826819860902205,0.009372696311094412
1708448418662210600,75.8205795,26.8630872,0.0025963257315348947,0.007440500017153132,0.006804523717615125,0.002935657735587785,0.007687974988840643,0.008332064501753594
1708448418672184000,75.8205795,26.8630872,0.007550721004050695,0.00605271258915762,0.0016576361090671092,0.008358262207685393,0.006077391276929425,0.0016918208420147898
1708448418682157800,75.8205795,26.8630872,0.005567715318289433,0.003379250349726094,0.0028003709607157833,0.007873644226253742,0.0046681441408885655,0.0031679292152700057
1708448418692131600,75.8205795,26.8630872,0.005872308418969091,0.0033733754583413597,0.003507918906173852,0.008304403919954899,0.004659838193668788,0.0035921997626695407
1708448418702105000,75.8205795,26.8630872,0.005893714739619596,0.00345238011253299,0.004010445719944305,0.008304460171815303,0.0046638658182028055,0.004208573070582613
1708448418712078800,75.8205795,26.8630872,0.006413246169270781,0.0003471278456983808,0.0036176189206770146,0.009039183992986815,0.00034846203659309033,0.0039840254441303865
1708448418722052400,75.8205795,26.8630872,0.007330251456007922,0.00428870739292222,0.004673404920366968,0.009136078304854143,0.00580429467255939,0.005409688832234997
1708448418732026000,75.8205795,26.8630872,0.0017604390604301025,0.008064839633251105,0.007357466161369446,0.001764309498622314,0.008065969180950875,0.007357578424065045
1708448418741999600,75.8205795,26.8630872,0.004186021181004884,0.0041313364802449525,0.007567544911420352,0.004897599610784751,0.005612191500205009,0.007571697166516854
1708448418751973000,75.8205795,26.8630872,0.0033712198092994633,0.0036595570788265984,0.010263732051756855,0.00475771019969743,0.004945660662345564,0.010551042164718012
1708448418761947000,75.8205795,26.8630872,9.460830384414392e-06,0.0038171760829782838,0.013755793895552992,1.0509005628238268e-05,0.00496126630709389,0.013795551179071625
1708448418771920400,75.8205795,26.8630872,0.0015097922730085915,0.005943057888123942,0.013695078194202175,0.002131716802027549,0.00795971076475676,0.01373977108978358
1708448418781894000,75.8205795,26.8630872,0.0015229963592268635,0.009042865635093792,0.00969165349656981,0.0021318288491431955,0.009305498469603816,0.010115117816289317
1708448418791867600,75.8205795,26.8630872,2.9685414998758202e-05,0.006774140398545396,0.0067889654895765626,2.9728958516480018e-05,0.006774539451142609,0.006788968675071748
1708448418801841200,75.8205795,26.8630872,0.0038648456389414154,0.005741156966932142,0.012039595504010786,0.00544589989522551,0.005820776110865625,0.013137354448580735
1708448418811814700,75.8205795,26.8630872,0.0038863838403528305,0.0026070554530026714,0.01089562896032328,0.005446096116643494,0.0033949715281677184,0.012636840942139432
1708448418821788400,75.8205795,26.8630872,3.568049027293473e-05,0.00023475761637169296,0.002876840029515454,5.0313243191141335e-05,0.0003068821126619274,0.0033004377213501526
1708448418831762000,75.8205795,26.8630872,5.8480644492645e-05,0.0016467632512384576,0.007625201048817104,8.255744686359175e-05,0.002302785318957373,0.00993324472665025
1708448418841735400,75.8205795,26.8630872,0.0005311088023677237,0.002130776014743298,0.008766452911399172,0.0006736220975702176,0.002409829481254724,0.010205314626162695
1708448418851709200,75.8205795,26.8630872,0.0008981617252022827,0.0045600978156851435,0.007306500230045502,0.0008994064615265948,0.005782064110043186,0.008219395065753823
1708448418861682700,75.8205795,26.8630872,0.004773218463930046,0.004469924055427397,0.007561477949018343,0.006178067187469217,0.005767777275771142,0.008336342483099213
1708448418871656200,75.8205795,26.8630872,0.004634431629262837,0.00843009567355551,0.0076405651159087,0.006162050108867801,0.011353732993291635,0.00844146353984012
1708448418881630000,75.8205795,26.8630872,0.002150767265540411,0.01387836001838905,0.0068545607339656825,0.0026672546631585216,0.01404498923642014,0.008131705266049423
1708448418891603500,75.8205795,26.8630872,0.004889887839557841,0.009355884442571492,0.002487714294208332,0.005025973400686646,0.009650276292934133,0.00248772728498143
1708448418901577200,75.8205795,26.8630872,0.0034767841625020727,0.00394638979287883,0.0025046745876686543,0.004326352828427417,0.004984006653332278,0.0025046904737426687
1708448418911550700,75.8205795,26.8630872,0.0004510322519591104,0.00047510211336407044,0.0036335764052318744,0.0006378395374589434,0.0006389377816287329,0.0038022671084841746
1708448418921524200,75.8205795,26.8630872,0.0006081843733172846,0.0034510838737919214,0.006209860578466002,0.0008600861987849585,0.004846832200271557,0.006378337325328275
1708448418931498000,75.8205795,26.8630872,0.0006081784361334678,0.0034577650184482085,0.008414708907559253,0.0008600861986659331,0.0048469074086340035,0.008447937381625699
1708448418941471500,75.8205795,26.8630872,2.2042902020925892e-08,5.72251566980154e-05,0.006888502521605747,2.4519062378825417e-08,5.7365921842581e-05,0.007254375371926537
1708448418951445000,75.8205795,26.8630872,0.0021916047809500358,0.005783674018869107,0.0037540463417428424,0.003099374025390967,0.008141812807645369,0.003851227833189732
1708448418961418800,75.8205795,26.8630872,0.003980207794804767,0.011448296206834113,0.002848111755291958,0.004000554723288296,0.011448485547564639,0.0028484869296358795
1708448418971392300,75.8205795,26.8630872,0.0018221677996761473,0.0069242189977041305,0.008444919617767405,0.002529934729392777,0.008235330077388015,0.010156797932943449
1708448418981365800,75.8205795,26.8630872,0.004051574171400759,0.006880441068282148,0.009973915596480011,0.0056825446113280284,0.008174832966283452,0.010789083991327615
1708448418991339500,75.8205795,26.8630872,0.004025242905325697,0.006114529208491986,0.008898773433838488,0.005682355712550559,0.008013967935661797,0.009403354744751999
1708448419001313000,75.8205795,26.8630872,0.0004232328587490375,0.004343252400634625,0.01215515426596286,0.0005884236125827875,0.005521389815910093,0.012157099705132752
1708448419011286500,75.8205795,26.8630872,0.002287188097020796,0.008004564708257804,0.010783274430452863,0.0027108504632164633,0.008008537417130705,0.010899774103008974
1708448419021260300,75.8205795,26.8630872,0.002005910442530995,0.0063801300504714616,0.005393014824051857,0.002653088908717645,0.006650405673462361,0.006597836001879883
1708448419031233800,75.8205795,26.8630872,0.000211746089740836,0.003480695018712358,0.00554513758843174,0.00021947475097897735,0.003627852756534225,0.006809914071674481
1708448419041207300,75.8205795,26.8630872,0.003199838582741595,0.004495895413731299,0.006237594942937408,0.004417691928863077,0.004936237173474242,0.007038385401631746
1708448419051181000,75.8205795,26.8630872,0.003172924640776841,0.005914496746865901,0.0051051993424843164,0.004416917515858721,0.005946839624000672,0.0055310181323189435
1708448419061154600,75.8205795,26.8630872,0.00013215706542362034,0.003643297794569185,0.009784055879328448,0.00013596875282753242,0.0040002661882481095,0.010111071100742795
1708448419071128000,75.8205795,26.8630872,0.0001858766685293388,0.00198360897016232,0.009518314124400953,0.0001871449388779228,0.0019836245758774046,0.009926257120625712
1708448419081101800,75.8205795,26.8630872,0.002883717819754645,0.0012251056237658133,0.007799364641160975,0.003934118535838198,0.0014367799523311094,0.007876201609115568
1708448419091075300,75.8205795,26.8630872,0.003304333370427656,0.001838753660565582,0.009251587112472804,0.0040007232000224754,0.002289603266405594,0.009258385718719358
1708448419101049000,75.8205795,26.8630872,0.0018596342342418917,0.004213955966713955,0.006413262543932294,0.002028693385305306,0.004333518517434561,0.007164189538379453
1708448419111022600,75.8205795,26.8630872,0.0013893895728605127,0.003741838464471493,0.006592908376668736,0.001889819239494284,0.004025015935493604,0.007405513557085454
1708448419120996000,75.8205795,26.8630872,0.0013673086689762676,0.0037505881741442776,0.00654258395590127,0.0018586182386000323,0.004036376924831665,0.007383941167349632
